,addressee,dialogue_act,dialogue_num,doc,emitter,global_id,original_turn_number,span_end,subdoc,superdoc_num,surface_act,text,turn_id,type,parent_schema_id,schema_composition,outgoing_relation_id,relation_type
2500,Ash/ash,Other,139.0,pilot14,mmatrtajova,pilot14_02_stac_1387784252,66,540.0,02,112.0,Assertion,the ratio is 4 of the same resources to 1 different,1663.0,Segment,0,0,0,0
2501,mmatrtajova,Other,139.0,pilot14,Ash,pilot14_02_stac_1338387807,67,556.0,02,112.0,Assertion,yeah,1664.0,Segment,0,0,pilot14_02_sleva_1356127716412,Contrast
2502,mmatrtajova,Other,139.0,pilot14,Ash,pilot14_02_stac_1338387808,67,591.0,02,112.0,Assertion,i just dont have 4 of anything yet,1664.0,Segment,0,0,pilot14_02_sleva_1356127726922,Comment
2503,mmatrtajova,Other,139.0,pilot14,Ash,pilot14_02_stac_1338387808,67,591.0,02,112.0,Assertion,i just dont have 4 of anything yet,1664.0,Segment,0,0,pilot14_02_sleva_1357646090395,Clarification_question
2504,mmatrtajova,Other,139.0,pilot14,Ash,pilot14_02_stac_1338387808,67,591.0,02,112.0,Assertion,i just dont have 4 of anything yet,1664.0,Segment,0,0,pilot14_02_sleva_1357675187688,Parallel
2505,Ash/ash,Other,139.0,pilot14,mmatrtajova,pilot14_02_stacutil_1426616856,68,620.0,02,112.0,Assertion,move on:),1665.0,Segment,0,0,pilot14_02_sleva_1357646075380,Acknowledgement
2506,?,Other,139.0,pilot14,J,pilot14_02_stac_1338407807,69,638.0,02,112.0,Assertion,"oh yeah,",1666.0,Segment,0,0,pilot14_02_sleva_1357646072739,Comment
2507,?,Other,139.0,pilot14,J,pilot14_02_stac_1338407808,69,645.0,02,112.0,Assertion,my bad,1666.0,Segment,0,0,0,0
2508,mmatrtajova,Other,139.0,pilot14,Ash,pilot14_02_stac_1338417807,70,717.0,02,112.0,Question,is there a way you can see what resourses other people have?,1667.0,Segment,0,0,pilot14_02_sleva_1357646045724,Question_answer_pair
2509,Ash/ash,Other,139.0,pilot14,mmatrtajova,pilot14_02_stac_1338447807,73,744.0,02,112.0,Assertion,nope...,1668.0,Segment,0,0,pilot14_02_sleva_1357646054145,Comment
2510,mmatrtajova,Other,139.0,pilot14,Ash,pilot14_02_stac_1338457807,74,770.0,02,112.0,Assertion,thats annoying,1669.0,Segment,0,0,0,0
2511,"mmatrtajova, Ash/ash",Other,139.0,pilot14,J,pilot14_02_stac_1338477807,76,804.0,02,112.0,Assertion,i don't have wood either,1670.0,Segment,0,0,pilot14_02_sleva_1357675316720,Correction
2512,"mmatrtajova, Ash/ash",Other,139.0,pilot14,J,pilot14_02_stac_1338477807,76,804.0,02,112.0,Assertion,i don't have wood either,1670.0,Segment,0,0,pilot14_02_sleva_1357675348678,Acknowledgement
2513,J,Other,139.0,pilot14,mmatrtajova,pilot14_02_stac_1338487807,77,826.0,02,112.0,Assertion,ok,1671.0,Segment,0,0,0,0
2514,"mmatrtajova, J",Other,139.0,pilot14,J,pilot14_02_stac_1338497807,78,846.0,02,112.0,Assertion,...or do i,1672.0,Segment,0,0,pilot14_02_sleva_1357675331046,Comment
2515,J,Other,139.0,pilot14,J,pilot14_02_stac_1338507807,79,861.0,02,112.0,Assertion,hahah,1673.0,Segment,0,0,0,0
2516,All,Other,140.0,pilot14,J,pilot14_03_stac_1338527807,81,18.0,03,113.0,Assertion,nice one,1674.0,Segment,0,0,pilot14_03_mabrusan_1386858641549,Acknowledgement
2517,J,Other,140.0,pilot14,mmatrtajova,pilot14_03_stac_1338537807,82,40.0,03,113.0,Assertion,:),1675.0,Segment,0,0,0,0
2518,All,Other,141.0,pilot14,J,pilot14_03_stac_1338587807,87,89.0,03,114.0,Question,why won't it let me build a road again?,1676.0,Segment,0,0,pilot14_03_sleva_1357675369456,Question_answer_pair
2519,All,Other,141.0,pilot14,J,pilot14_03_stac_1338587807,87,89.0,03,114.0,Question,why won't it let me build a road again?,1676.0,Segment,0,0,pilot14_03_sleva_1357675453224,Clarification_question
2520,All,Other,141.0,pilot14,J,pilot14_03_stac_1338587807,87,89.0,03,114.0,Question,why won't it let me build a road again?,1676.0,Segment,0,0,pilot14_03_mabrusan_1386859484940,Comment
2521,All,Other,141.0,pilot14,J,pilot14_03_stac_1338587807,87,89.0,03,114.0,Question,why won't it let me build a road again?,1676.0,Segment,0,0,pilot14_03_nasher_1459574523663,Explanation
2522,All,Other,141.0,pilot14,J,pilot14_03_stac_1338587808,87,114.0,03,114.0,Assertion,i have the resources now,1676.0,Segment,0,0,0,0
2523,J,Other,141.0,pilot14,mmatrtajova,pilot14_03_stac_1338597807,88,161.0,03,114.0,Question,because you dont have clay?,1677.0,Segment,0,0,pilot14_03_sleva_1357675415645,Question_answer_pair
2524,mmatrtajova,Other,141.0,pilot14,J,pilot14_03_stac_1338607807,89,176.0,03,114.0,Assertion,yeeep,1678.0,Segment,pilot14_03_sleva_1357675379215,EDU,pilot14_03_sleva_1357675406379,Continuation
2525,mmatrtajova,Other,141.0,pilot14,J,pilot14_03_stac_1338607808,89,181.0,03,114.0,Assertion,i do,1678.0,Segment,pilot14_03_sleva_1357675379215,EDU,0,0
2526,J,Other,141.0,pilot14,mmatrtajova,pilot14_03_stac_1338617807,90,217.0,03,114.0,Assertion,then i dont know,1679.0,Segment,0,0,0,0
2527,J,Other,141.0,pilot14,mmatrtajova,pilot14_03_stac_1338627807,91,254.0,03,114.0,Question,do you have wood?,1680.0,Segment,0,0,0,0
2528,All,Other,141.0,pilot14,Ash,pilot14_03_stac_1338637807,92,274.0,03,114.0,Assertion,oh weird,1681.0,Segment,0,0,pilot14_03_sleva_1357675976117,Elaboration
2529,All,Other,141.0,pilot14,Ash,pilot14_03_stac_1338637808,92,324.0,03,114.0,Question,it should say buy at the bottom next to the road?,1681.0,Segment,0,0,pilot14_03_sleva_1357676101168,Question_answer_pair
2530,Ash/ash,Other,141.0,pilot14,mmatrtajova,pilot14_03_stac_1338647807,93,348.0,03,114.0,Assertion,yes!,1682.0,Segment,0,0,pilot14_03_sleva_1357676059082,Acknowledgement
2531,All,Other,141.0,pilot14,J,pilot14_03_stac_1338667807,95,362.0,03,114.0,Assertion,aha!,1683.0,Segment,0,0,pilot14_03_sleva_1357676048572,Comment
2532,All,Other,141.0,pilot14,Ash,pilot14_03_stac_1338677807,96,377.0,03,114.0,Assertion,yey,1684.0,Segment,0,0,0,0
2533,?,Other,142.0,pilot14,J,pilot14_04_stac_1387784739,98,24.0,04,114.0,Assertion,im such a noob,1685.0,Segment,0,0,pilot14_04_nasher_1414155581042,Parallel
2534,?,Other,142.0,pilot14,J,pilot14_04_stac_1387784739,98,24.0,04,114.0,Assertion,im such a noob,1685.0,Segment,0,0,pilot14_04_nasher_1441623206013,Continuation
2535,?,Other,142.0,pilot14,Ash,pilot14_04_stac_1338387810,99,42.0,04,114.0,Assertion,me too,1686.0,Segment,0,0,pilot14_04_sleva_1357676864663,Comment
2536,?,Other,142.0,pilot14,Ash,pilot14_04_stac_1338387810,99,42.0,04,114.0,Assertion,me too,1686.0,Segment,0,0,pilot14_04_nasher_1414155600001,Comment
2537,?,Other,142.0,pilot14,Ash,pilot14_04_stac_1338387811,99,53.0,04,114.0,Assertion,dont worry,1686.0,Segment,0,0,0,0
2538,Ash,Other,142.0,pilot14,J,pilot14_04_stac_1338397810,100,66.0,04,114.0,Assertion,:),1687.0,Segment,0,0,0,0
2539,J,Offer,142.0,pilot14,mmatrtajova,pilot14_04_stac_1338407810,101,111.0,04,114.0,Question,nice... have any wood J?,1688.0,Segment,0,0,pilot14_04_sleva_1357676874004,Question_answer_pair
2540,J,Offer,142.0,pilot14,mmatrtajova,pilot14_04_stac_1338407810,101,111.0,04,114.0,Question,nice... have any wood J?,1688.0,Segment,0,0,pilot14_04_nasher_1418572772154,Continuation
2541,mmatrtajova,Refusal,142.0,pilot14,J,pilot14_04_stac_1338417810,102,125.0,04,114.0,Assertion,nah,1689.0,Segment,0,0,pilot14_04_nasher_1414155782893,Explanation
2542,mmatrtajova,Other,142.0,pilot14,J,pilot14_04_stac_1338417811,102,151.0,04,114.0,Assertion,just used it on that road,1689.0,Segment,pilot14_04_mabrusan_1386937735957,EDU,pilot14_04_sleva_1357676890851,Contrast
2543,mmatrtajova,Other,142.0,pilot14,J,pilot14_04_stac_1338427810,103,206.0,04,114.0,Assertion,should have saved it for a settlement really,1690.0,Segment,pilot14_04_mabrusan_1386937735957,EDU,0,0
2544,mmatrtajova,Other,142.0,pilot14,J,pilot14_04_stac_1338457810,106,232.0,04,114.0,Assertion,got too excited,1691.0,Segment,0,0,0,0
2545,J,Other,142.0,pilot14,mmatrtajova,pilot14_04_stac_1338467810,107,300.0,04,114.0,Assertion,"cant build a settlement unless you have a road,",1692.0,Segment,pilot14_04_sleva_1357676952338,EDU,pilot14_04_sleva_1357676930704,Contrast
2546,J,Other,142.0,pilot14,mmatrtajova,pilot14_04_stac_1338477810,108,344.0,04,114.0,Assertion,though can build a city,1693.0,Segment,pilot14_04_sleva_1357676952338,EDU,0,0
2547,"J, Ash/ash",Other,142.0,pilot14,mmatrtajova,pilot14_04_stac_1338497810,110,370.0,04,114.0,Assertion,"guys,",1694.0,Segment,0,0,pilot14_04_sleva_1357676986155,Continuation
2548,"J, Ash/ash",Other,142.0,pilot14,mmatrtajova,pilot14_04_stac_1338497811,110,397.0,04,114.0,Assertion,we may need to spees up...,1694.0,Segment,0,0,0,0
2549,"mmatrtajova, J",Other,142.0,pilot14,Ash,pilot14_04_stac_1338507810,111,468.0,04,114.0,Assertion,you have to have a settlement before a city though i think,1695.0,Segment,0,0,pilot14_04_sleva_1357677032196,Acknowledgement
2550,Ash/ash,Other,142.0,pilot14,J,pilot14_04_stac_1338537810,114,484.0,04,114.0,Assertion,ah ok,1696.0,Segment,0,0,0,0
2551,All,Offer,142.0,pilot14,mmatrtajova,pilot14_04_stac_1338547810,115,517.0,04,114.0,Question,wood anyone?,1697.0,Segment,0,0,pilot14_04_sleva_1357677045231,Question_answer_pair
2552,All,Offer,142.0,pilot14,mmatrtajova,pilot14_04_stac_1338547810,115,517.0,04,114.0,Question,wood anyone?,1697.0,Segment,0,0,pilot14_04_sleva_1357677050049,Question_answer_pair
2553,mmatrtajova,Refusal,142.0,pilot14,Ash,pilot14_04_stac_1338557810,116,534.0,04,114.0,Assertion,nope,1698.0,Segment,0,0,0,0
2554,mmatrtajova,Refusal,142.0,pilot14,J,pilot14_04_stac_1338567810,117,549.0,04,114.0,Assertion,nope,1699.0,Segment,0,0,0,0
2555,J,Other,143.0,pilot14,mmatrtajova,pilot14_04_stac_1338587810,119,590.0,04,115.0,Assertion,7 your lucky number?,1700.0,Segment,0,0,pilot14_04_sleva_1357677066191,Comment
2556,J,Other,143.0,pilot14,mmatrtajova,pilot14_04_stac_1338587810,119,590.0,04,115.0,Assertion,7 your lucky number?,1700.0,Segment,0,0,pilot14_04_sleva_1357677074054,Comment
2557,?,Other,143.0,pilot14,J,pilot14_04_stac_1338597810,120,607.0,04,115.0,Assertion,banter,1701.0,Segment,0,0,0,0
2558,mmatrtajova,Other,143.0,pilot14,Ash,pilot14_04_stac_1338617810,122,633.0,04,115.0,Assertion,i know insane,1702.0,Segment,0,0,0,0
2559,?,Other,144.0,pilot14,Ash,pilot14_05_stac_1387785153,125,34.0,05,116.0,Assertion,i just want some wood,1703.0,Segment,0,0,pilot14_05_asoubeille_1356001338656,Comment
2560,?,Other,144.0,pilot14,Ash,pilot14_05_stac_1387785153,125,34.0,05,116.0,Assertion,i just want some wood,1703.0,Segment,0,0,pilot14_05_nasher_1414155870931,Comment
2561,?,Other,144.0,pilot14,Ash,pilot14_05_stac_1387785153,125,34.0,05,116.0,Assertion,i just want some wood,1703.0,Segment,0,0,pilot14_05_nasher_1418573265175,Q_Elab
2562,?,Other,144.0,pilot14,Ash,pilot14_05_stac_1338387813,126,50.0,05,116.0,Assertion,lol,1704.0,Segment,0,0,0,0
2563,Ash/ash,Other,144.0,pilot14,J,pilot14_05_stac_1338397813,127,64.0,05,116.0,Assertion,lol,1705.0,Segment,pilot14_05_asoubeille_1356001372562,EDU,pilot14_05_asoubeille_1356001349875,Continuation
2564,Ash/ash,Other,144.0,pilot14,J,pilot14_05_stac_1338397814,127,108.0,05,116.0,Assertion,what a thing to say at 10:30 in the morning,1705.0,Segment,pilot14_05_asoubeille_1356001372562,EDU,0,0
2565,Ash/ash,Offer,144.0,pilot14,mmatrtajova,pilot14_05_stac_1338407813,128,152.0,05,116.0,Request,"ash, do you have wheat?",1706.0,Segment,0,0,pilot14_05_asoubeille_1356001406640,Question_answer_pair
2566,mmatrtajova,Accept,144.0,pilot14,Ash,pilot14_05_stac_1338417813,129,168.0,05,116.0,Assertion,yes,1707.0,Segment,0,0,pilot14_05_asoubeille_1356001418968,Result
2567,Please choose...,Other,144.0,pilot14,mmatrtajova,pilot14_05_stac_1338437813,131,201.0,05,116.0,Please choose...,then trade:),1708.0,Segment,0,0,pilot14_05_asoubeille_1356001432671,Correction
2568,mmatrtajova,Other,144.0,pilot14,Ash,pilot14_05_stac_1338447813,132,244.0,05,116.0,Assertion,i think you are trading with j,1709.0,Segment,0,0,pilot14_05_asoubeille_1356001444453,Acknowledgement
2569,Ash/ash,Other,144.0,pilot14,mmatrtajova,pilot14_05_stac_1338467813,134,270.0,05,116.0,Assertion,"yeah,",1710.0,Segment,pilot14_05_asoubeille_1356001490593,EDU,pilot14_05_asoubeille_1356001459468,Elaboration
2570,Ash/ash,Other,144.0,pilot14,mmatrtajova,pilot14_05_stac_1338467814,134,284.0,05,116.0,Assertion,didnt realize,1710.0,Segment,pilot14_05_asoubeille_1356001490593,EDU,0,0
2571,mmatrtajova,Other,144.0,pilot14,Ash,pilot14_05_stac_1338487813,136,300.0,05,116.0,Assertion,lol,1711.0,Segment,0,0,0,0
2572,"mmatrtajova, J",Offer,145.0,pilot14,Ash,pilot14_05_stac_1338517813,139,333.0,05,117.0,Request,anyone got any wood?,1712.0,Segment,0,0,pilot14_05_asoubeille_1356001526437,Question_answer_pair
2573,"mmatrtajova, J",Offer,145.0,pilot14,Ash,pilot14_05_stac_1338517813,139,333.0,05,117.0,Request,anyone got any wood?,1712.0,Segment,0,0,pilot14_05_asoubeille_1356001543484,Question_answer_pair
2574,Ash/ash,Refusal,145.0,pilot14,mmatrtajova,pilot14_05_stac_1338527813,140,358.0,05,117.0,Assertion,nope,1713.0,Segment,0,0,pilot14_05_asoubeille_1356001567687,Acknowledgement
2575,Ash/ash,Refusal,145.0,pilot14,J,pilot14_05_stac_1338537813,141,373.0,05,117.0,Assertion,nope,1714.0,Segment,0,0,pilot14_05_asoubeille_1356001554359,Acknowledgement
2576,"mmatrtajova, J",Other,145.0,pilot14,Ash,pilot14_05_stac_1338547813,142,388.0,05,117.0,Assertion,ok,1715.0,Segment,0,0,0,0
2577,All,Other,146.0,pilot14,J,pilot14_05_stac_1338627813,150,402.0,05,118.0,Assertion,hmm,1716.0,Segment,0,0,pilot14_05_asoubeille_1356001583234,Elaboration
2578,All,Other,146.0,pilot14,J,pilot14_05_stac_1338627814,150,423.0,05,118.0,Assertion,hang on let me think,1716.0,Segment,0,0,pilot14_05_asoubeille_1356001600031,Clarification_question
2579,mmatrtajova,Other,146.0,pilot14,J,pilot14_05_stac_1338637813,151,462.0,05,118.0,Question,thought u were giving 2 ore?,1717.0,Segment,0,0,pilot14_05_asoubeille_1356001615281,Question_answer_pair
2580,Please choose...,Other,146.0,pilot14,mmatrtajova,pilot14_05_stac_1338647813,152,488.0,05,118.0,Please choose...,"nope,",1718.0,Segment,0,0,pilot14_05_asoubeille_1356001630250,Explanation
2581,J,Other,146.0,pilot14,mmatrtajova,pilot14_05_stac_1338647814,152,504.0,05,118.0,Assertion,taking IT... :),1718.0,Segment,0,0,0,0
2582,All,Other,147.0,pilot14,J,pilot14_06_stac_1338397815,156,28.0,06,119.0,Assertion,I DON'T HAVE WOOD,1719.0,Segment,0,0,pilot14_06_asoubeille_1356002584937,Comment
2583,All,Other,147.0,pilot14,J,pilot14_06_stac_1338397815,156,28.0,06,119.0,Assertion,I DON'T HAVE WOOD,1719.0,Segment,0,0,pilot14_06_asoubeille_1356002594171,Acknowledgement
2584,All,Other,147.0,pilot14,J,pilot14_06_stac_1338407815,157,42.0,06,119.0,Assertion,lol,1720.0,Segment,0,0,0,0
2585,All,Other,147.0,pilot14,Ash,pilot14_06_stac_1338417815,158,58.0,06,119.0,Assertion,aww,1721.0,Segment,0,0,0,0
2586,All,Other,148.0,pilot14,J,pilot14_06_stac_1338457815,162,77.0,06,120.0,Assertion,dang it!,1722.0,Segment,0,0,pilot14_06_asoubeille_1356002608437,Comment
2587,All,Other,148.0,pilot14,mmatrtajova,pilot14_06_stac_1338477815,164,107.0,06,120.0,Assertion,go go go!,1723.0,Segment,0,0,0,0
2588,Ash/ash,Other,149.0,pilot14,mmatrtajova,pilot14_06_stac_1338537815,170,139.0,06,121.0,Assertion,"ow come on,",1724.0,Segment,pilot14_06_asoubeille_1356002719890,EDU,pilot14_06_asoubeille_1356002693171,Continuation
2589,?,Other,149.0,pilot14,mmatrtajova,pilot14_06_stac_1338537816,170,148.0,06,121.0,Assertion,take it!,1724.0,Segment,pilot14_06_asoubeille_1356002719890,EDU,0,0
2590,mmatrtajova,Other,149.0,pilot14,Ash,pilot14_06_stac_1338547815,171,166.0,06,121.0,Assertion,i did,1725.0,Segment,0,0,pilot14_06_asoubeille_1356002790812,Comment
2591,All,Other,149.0,pilot14,J,pilot14_06_stac_1338557815,172,180.0,06,121.0,Assertion,lol,1726.0,Segment,0,0,0,0
2592,Ash/ash,Other,150.0,pilot14,mmatrtajova,pilot14_06_stac_1338617815,178,224.0,06,121.0,Question,are you doing anything?,1727.0,Segment,0,0,pilot14_06_asoubeille_1356002809515,Question_answer_pair
2593,?,Other,150.0,pilot14,Ash,pilot14_06_mabrusan_1386938929404,179,265.0,06,121.0,Assertion,i want to build a settlement,1728.0,Segment,pilot14_06_mabrusan_1386938999100,EDU,pilot14_06_mabrusan_1386938964698,Contrast
2594,?,Other,150.0,pilot14,Ash,pilot14_06_mabrusan_1386938921311,179,284.0,06,121.0,Assertion,but it wont let me,1728.0,Segment,pilot14_06_mabrusan_1386938999100,EDU,0,0
2595,Ash/ash,Other,150.0,pilot14,mmatrtajova,pilot14_06_stac_1338637815,180,322.0,06,121.0,Assertion,well then move on,1729.0,Segment,0,0,0,0
2596,J,Other,150.0,pilot14,Ash,pilot14_06_stac_1338647815,181,369.0,06,121.0,Question,j how did you resolve this problem,1730.0,Segment,0,0,pilot14_06_asoubeille_1356002900328,Question_answer_pair
2597,Ash/ash,Other,150.0,pilot14,J,pilot14_06_stac_1338657815,182,410.0,06,121.0,Question,did you press the buy button??,1731.0,Segment,pilot14_06_asoubeille_1356002939296,EDU,pilot14_06_asoubeille_1356002910437,Elaboration
2598,Ash/ash,Other,150.0,pilot14,J,pilot14_06_stac_1338667815,183,437.0,06,121.0,Assertion,bottom green box,1732.0,Segment,pilot14_06_asoubeille_1356002939296,EDU,0,0
2599,J,Other,150.0,pilot14,Ash,pilot14_06_stac_1338677815,184,468.0,06,121.0,Assertion,its not there nvmd,1733.0,Segment,0,0,0,0
2600,Ash/ash,Other,151.0,pilot14,mmatrtajova,pilot14_06_stac_1338387818,187,519.0,06,121.0,Question,do you have all the resources?,1734.0,Segment,0,0,pilot14_06_sleva_1357678240088,Question_answer_pair
2601,mmatrtajova,Other,151.0,pilot14,Ash,pilot14_06_stac_1338397818,188,536.0,06,121.0,Assertion,yeah,1735.0,Segment,0,0,pilot14_06_sleva_1357678248002,Comment
2602,mmatrtajova,Other,151.0,pilot14,Ash,pilot14_06_stac_1338407818,189,579.0,06,121.0,Question,maybe it will let me next turn,1736.0,Segment,0,0,pilot14_06_sleva_1357678259839,Acknowledgement
2603,Ash/ash,Other,151.0,pilot14,mmatrtajova,pilot14_06_stac_1338417818,190,606.0,06,121.0,Assertion,okay:),1737.0,Segment,0,0,0,0
2604,All,Offer,152.0,pilot14,J,pilot14_07_stac_1338427818,191,56.0,07,121.0,Question,anyone got sheep they want to trade for clay?,1738.0,Segment,0,0,pilot14_07_sleva_1357678269857,Question_answer_pair
2605,All,Offer,152.0,pilot14,J,pilot14_07_stac_1338427818,191,56.0,07,121.0,Question,anyone got sheep they want to trade for clay?,1738.0,Segment,0,0,pilot14_07_sleva_1357678274502,Question_answer_pair
2606,J,Refusal,152.0,pilot14,Ash,pilot14_07_stac_1338437818,192,78.0,07,121.0,Assertion,no thanks,1739.0,Segment,0,0,0,0
2607,J,Refusal,152.0,pilot14,mmatrtajova,pilot14_07_stac_1338447818,193,108.0,07,121.0,Assertion,"no sheep,",1740.0,Segment,0,0,pilot14_07_sleva_1357678280791,Result
2608,J,Other,152.0,pilot14,mmatrtajova,pilot14_07_stac_1338447819,193,125.0,07,121.0,Assertion,maybe roll first,1740.0,Segment,0,0,pilot14_07_sleva_1357678287424,Correction
2609,mmatrtajova,Other,152.0,pilot14,J,pilot14_07_stac_1338457818,194,145.0,07,121.0,Assertion,have done,1741.0,Segment,0,0,0,0
2610,?,Other,153.0,pilot14,Ash,pilot14_07_stac_1338507818,199,175.0,07,122.0,Assertion,longest road nice,1742.0,Segment,0,0,pilot14_07_sleva_1357678322315,Parallel
2611,?,Other,153.0,pilot14,mmatrtajova,pilot14_07_stac_1338577818,206,201.0,07,122.0,Assertion,nicee,1743.0,Segment,0,0,pilot14_07_sleva_1357678329620,Comment
2612,All,Other,153.0,pilot14,J,pilot14_07_stac_1338587818,207,230.0,07,122.0,Assertion,my dice rolls SUCK,1744.0,Segment,0,0,pilot14_07_sleva_1357678362390,Comment
2613,J,Other,153.0,pilot14,Ash,pilot14_07_stac_1338597818,208,246.0,07,122.0,Assertion,lol,1745.0,Segment,0,0,0,0
2614,J,Offer,154.0,pilot14,mmatrtajova,pilot14_07_stac_1338627818,211,279.0,07,122.0,Question,"J, any wood?",1746.0,Segment,0,0,pilot14_07_sleva_1357678370226,Question_answer_pair
2615,mmatrtajova,Refusal,154.0,pilot14,J,pilot14_07_stac_1338637818,212,296.0,07,122.0,Assertion,nooope,1747.0,Segment,0,0,0,0
2616,?,Other,155.0,pilot14,Ash,pilot14_08_stac_1387637833,214,17.0,08,123.0,Assertion,shit,1748.0,Segment,0,0,pilot14_08_nasher_1414405510381,Elaboration
2617,?,Other,155.0,pilot14,Ash,pilot14_08_stac_1387637834,214,57.0,08,123.0,Assertion,it still wont let me build a settlement,1748.0,Segment,0,0,pilot14_08_nasher_1414405539748,Explanation
2618,?,Other,155.0,pilot14,Ash,pilot14_08_stac_1387637834,214,57.0,08,123.0,Assertion,it still wont let me build a settlement,1748.0,Segment,0,0,pilot14_08_nasher_1414405654282,Clarification_question
2619,Ash/ash,Other,155.0,pilot14,mmatrtajova,pilot14_08_stac_1338387821,215,106.0,08,123.0,Assertion,then you lack sth obviously!,1749.0,Segment,0,0,pilot14_08_asoubeille_1356003428187,Contrast
2620,mmatrtajova,Other,155.0,pilot14,Ash,pilot14_08_stac_1338397821,216,137.0,08,123.0,Assertion,i have everything!,1750.0,Segment,0,0,pilot14_08_asoubeille_1356003461265,Result
2621,mmatrtajova,Other,155.0,pilot14,J,pilot14_08_stac_1338407821,217,186.0,08,123.0,Question,can you build more than 2 settlements?,1751.0,Segment,0,0,pilot14_08_asoubeille_1356004275453,Question_answer_pair
2622,Ash/ash,Other,155.0,pilot14,mmatrtajova,pilot14_08_stac_1338417821,218,242.0,08,123.0,Assertion,then you have no place to build it!,1752.0,Segment,0,0,0,0
